"site","Anthropophony","Biophony","Geophony","Quiet","Interference","Unidentified","wavs"
"s2lam020_210528",0.136021505376344,0.0899641577060932,0.0956989247311828,0,0.331003584229391,0.377060931899642,186
"s2lam020_210610",0.0598591549295775,0.63943661971831,0.00375586854460094,0.000938967136150235,0.294600938967136,0.07018779342723,142
"s2lam021_180707",0.156051587301587,0.346031746031746,0.00982142857142857,0.0503968253968254,0.0130952380952381,0.42906746031746,336
"s2lam021_190315",0.149413735343384,0.58391959798995,0.00318257956448911,0.0050251256281407,0.00402010050251256,0.262479061976549,199
"s2lam021_190611",0.0289377289377289,0.698901098901099,0.00183150183150183,0.107509157509158,0.00256410256410256,0.163003663003663,182
"s2lam021_190621",0.0401826484018265,0.392465753424658,0.00981735159817352,0.199315068493151,0.121917808219178,0.25662100456621,146
"s2lam021_200522",0.0424768518518518,0.664236111111111,0.0233796296296296,0.0131944444444444,0.183449074074074,0.12025462962963,288
"s2lam021_200617",0.00522388059701493,0.563681592039801,0.0134328358208955,0.196019900497512,0.0308457711442786,0.202487562189055,134
"s2lam021_200624",0.00641975308641975,0.377283950617284,0.0760493827160494,0.149382716049383,0.00493827160493827,0.390864197530864,135
"s2lam021_200710",0.0118794326241135,0.13209219858156,0.0193262411347518,0.540957446808511,0.0186170212765957,0.281737588652482,188
"s2lam021_210404",0.0604026845637584,0.46420581655481,0.0201342281879195,0.0782997762863535,0.158836689038031,0.242505592841163,149
"s2lam021_210417",0.0462765957446808,0.312234042553191,0.0127659574468085,0.0397163120567376,0.424290780141844,0.235460992907801,188
"s2lam021_210502",0.0664351851851852,0.114351851851852,0.1,0,0.412037037037037,0.340972222222222,144
"s2lam021_210515",0.0561488673139159,0.268446601941748,0.0571197411003236,0.164886731391586,0.0938511326860841,0.373462783171521,206
"s2lam021_210526",0.0510791366906475,0.508872901678657,0.00983213429256595,0.119904076738609,0.174820143884892,0.175779376498801,139
"s2lam021_210607",0.0437352245862884,0.321749408983452,0.0271867612293144,0.219621749408983,0.189598108747045,0.235460992907801,141
"s2lam021_210614",0.0446846846846847,0.58054054054054,0.00306306306306306,0.161261261261261,0.00810810810810811,0.210630630630631,185
"s2lam021_210628",0.0394366197183099,0.214319248826291,0.00492957746478873,0.405399061032864,0.00845070422535211,0.330516431924883,142
"s2lam022_190319",0.223536439665472,0.262246117084827,0.0145758661887694,0.0014336917562724,0.261887694145759,0.261768219832736,279
"s2lam022_190412",0.0257683215130024,0.0742316784869976,0.0470449172576832,0.083451536643026,0.552955082742317,0.256264775413712,141
"s2lam022_190422",0.0312785388127854,0.541552511415525,0.0187214611872146,0.132420091324201,0.0429223744292237,0.243835616438356,146
"s2lam022_190527",0.0217333333333333,0.607466666666667,0.0361333333333333,0.00173333333333333,0.00653333333333333,0.3292,250
"s2lam022_190617",0.231944444444444,0.459490740740741,0.00902777777777778,0.0847222222222222,0.0037037037037037,0.222916666666667,144
"s2lam022_200522",0.0190635451505017,0.586845039018952,0.00278706800445931,0.235228539576366,0.0240802675585284,0.140133779264214,299
"s2lam022_200616",0.0116736990154712,0.126019690576653,0.0362869198312236,0.557946554149086,0.0423347398030942,0.234317862165963,237
"s2lam022_200630",0.00559610705596107,0.0389294403892944,0.00875912408759124,0.841119221411192,0.016301703163017,0.0936739659367397,137
"s2lam022_210410",0.0223958333333333,0.271354166666667,0.0046875,0.436284722222222,0.0157986111111111,0.2578125,192
"s2lam022_210507",0.119122807017544,0.300701754385965,0.0626315789473684,0.0798245614035088,0.240701754385965,0.244912280701754,190
"s2lam022_210530",0.0236331569664903,0.34320987654321,0.0128747795414462,0.0645502645502646,0.455026455026455,0.15026455026455,189
"s2lam022_210613",0.0104273504273504,0.133333333333333,0.0403418803418803,0.19008547008547,0.532649572649573,0.14034188034188,195
"s2lam023_190319",0.1,0.0430555555555556,0.129166666666667,0.00416666666666667,0.540277777777778,0.224305555555556,48
"s2lam023_190419",0.013963963963964,0.473423423423423,0.0211711711711712,0.117417417417417,0.0292792792792793,0.351801801801802,222
"s2lam023_190506",0.0113247863247863,0.742735042735043,0.00833333333333333,0.126709401709402,0.0247863247863248,0.0935897435897436,156
"s2lam023_190521",0.114808831448573,0.784329563812601,0.0024232633279483,0.00689283791060851,0.00053850296176629,0.111200861604739,619
"s2lam023_190605",0.0146258503401361,0.300850340136054,0.0420068027210884,0.169047619047619,0.00493197278911565,0.470068027210884,196
"s2lam023_190617",0.0171232876712329,0.478538812785388,0.0134703196347032,0.0856164383561644,0.266666666666667,0.177853881278539,146
"s2lam023_190627",0.0195402298850575,0.0179310344827586,0.642298850574713,0,0.00367816091954023,0.319770114942529,145
"s2lam023_200701",0.0717013888888889,0.31875,0.0307291666666667,0.102604166666667,0.144965277777778,0.355034722222222,192
"s2lam023_210407",0.316666666666667,0.323476702508961,0.0207885304659498,0.00878136200716846,0.0467741935483871,0.301971326164875,186
"s2lam023_210420",0.0232098765432099,0.433333333333333,0.00740740740740741,0.302222222222222,0.0362962962962963,0.208641975308642,135
"s2lam023_210514",0.0421875,0.225868055555556,0.0949652777777778,0.223784722222222,0.140798611111111,0.3046875,192
"s2lam023_210528",0.0798148148148148,0.35537037037037,0.032037037037037,0.00925925925925926,0.0424074074074074,0.492037037037037,180
"s2lam023_210609",0.0509009009009009,0.733558558558559,0.00202702702702703,0.122522522522523,0.0342342342342342,0.0736486486486486,148
"s2lam023_210623",0.0266169154228856,0.293034825870647,0.0838308457711443,0.222885572139303,0.0619402985074627,0.332587064676617,134
"s2lam024_190319",0.13707729468599,0.231521739130435,0.031280193236715,0.00809178743961353,0.41292270531401,0.213888888888889,276
"s2lam024_190411",0.0732638888888889,0.658159722222222,0.00503472222222222,0.040625,0.0642361111111111,0.175520833333333,192
"s2lam024_190427",0.00717592592592593,0.139351851851852,0.676157407407407,0,0.00393518518518518,0.176388888888889,144
"s2lam024_190513",0.0178674351585014,0.305091258405379,0.253602305475504,0.0805955811719501,0.180787704130644,0.220845341018252,347
"s2lam024_190522",0.0179398148148148,0.588310185185185,0.0144675925925926,0.136226851851852,0.164583333333333,0.113425925925926,288
"s2lam024_190603",0.36096256684492,0.298217468805704,0.0089126559714795,0.0192513368983957,0.02174688057041,0.304812834224599,187
"s2lam024_190623",0.0894822006472492,0.484466019417476,0.051294498381877,0.0328478964401294,0.0631067961165049,0.297572815533981,206
"s2lam024_200522",0.0206293706293706,0.684731934731935,0.00955710955710956,0.0167832167832168,0.251515151515152,0.0832167832167832,286
"s2lam024_200603",0.0217171717171717,0.575050505050505,0.0132323232323232,0.118383838383838,0.155252525252525,0.154444444444444,330
"s2lam024_200623",0.0270833333333333,0.636805555555556,0.00277777777777778,0.147916666666667,0.0534722222222222,0.147222222222222,48
"s2lam024_200710",0.00641025641025641,0.299267399267399,0.0587912087912088,0.155128205128205,0.0961538461538462,0.408974358974359,182
"s2lam024_210326",0.0862847222222222,0.299652777777778,0.0375,0.0737847222222222,0.203645833333333,0.324479166666667,192
"s2lam024_210409",0.0808333333333333,0.0494444444444444,0.025,0.116666666666667,0.615555555555556,0.151111111111111,120
"s2lam024_210424",0.0259009009009009,0.387837837837838,0.0481981981981982,0.0137387387387387,0.249774774774775,0.328603603603604,148
"s2lam024_210508",0.0333333333333333,0.31343537414966,0.0227891156462585,0.0222789115646259,0.408843537414966,0.246258503401361,196
"s2lam024_210604",0.0324074074074074,0.777083333333333,0.0259259259259259,0.000694444444444444,0.0287037037037037,0.152083333333333,144
"s2lam024_210614",0.0755434782608696,0.381702898550725,0.0108695652173913,0.174275362318841,0.0911231884057971,0.286775362318841,184
"s2lam025_190319",0.289088729016787,0.0856115107913669,0.0139088729016787,0,0.434052757793765,0.202757793764988,278
"s2lam025_190411",0.0868055555555556,0.630381944444444,0.00277777777777778,0.0911458333333333,0.0046875,0.191319444444444,192
"s2lam025_190428",0.0340229885057471,0.308965517241379,0.00436781609195402,0.396551724137931,0.00942528735632184,0.251034482758621,145
"s2lam025_190513",0.00310981535471331,0.318172983479106,0.331292517006803,0.0835762876579203,0.0843537414965986,0.220602526724976,343
"s2lam025_190522",0.0453703703703704,0.678935185185185,0.0116898148148148,0.0450231481481481,0.0456018518518519,0.186574074074074,288
"s2lam025_190603",0.0645161290322581,0.647132616487455,0.0163082437275986,0.0448028673835125,0.0973118279569892,0.150179211469534,186
"s2lam025_190617",0.00442890442890443,0.582983682983683,0.0312354312354312,0.0757575757575758,0.204195804195804,0.151981351981352,143
"s2lam025_190627",0.00740740740740741,0.174537037037037,0.00462962962962963,0.562962962962963,0.0678240740740741,0.196759259259259,144
"s2lam025_200528",0.00949074074074074,0.868865740740741,0.0141203703703704,0.0243055555555556,0.0173611111111111,0.0756944444444444,288
"s2lam025_200625",0.00759075907590759,0.596369636963696,0.00198019801980198,0.213861386138614,0.00924092409240924,0.173597359735974,101
"s2lam025_210411",0.0960884353741497,0.264965986394558,0.0110544217687075,0.128401360544218,0.360034013605442,0.184353741496599,196
"s2lam025_210501",0.0107081174438687,0.327115716753022,0.481347150259067,0,0.00431778929188256,0.217616580310881,193
"s2lam025_210514",0.0181159420289855,0.525845410628019,0.0342995169082126,0.135507246376812,0.105797101449275,0.207729468599034,138
"s2lam025_210527",0.0272108843537415,0.576190476190476,0.00935374149659864,0.179761904761905,0.0222789115646259,0.19421768707483,196
"s2lam025_210716",0.0247154471544715,0.435284552845528,0.00471544715447155,0.27349593495935,0.040650406504065,0.23349593495935,205
"s2lam026_190421",0.0858333333333333,0.535416666666667,0.00375,0.174305555555556,0.0151388888888889,0.193611111111111,240
"s2lam026_190528",0.0511415525114155,0.396803652968037,0.0374429223744292,0.181506849315068,0.0408675799086758,0.301369863013699,146
"s2lam026_200522",0.0096045197740113,0.796610169491525,0.00225988700564972,0.113841807909605,0.00536723163841808,0.076271186440678,118
"s2lam026_200616",0.0170666666666667,0.4304,0.024,0.1984,0.1088,0.250133333333333,125
"s2lam026_200702",0.00627062706270627,0.065016501650165,0.0155115511551155,0.164026402640264,0.724752475247525,0.0590759075907591,101
"s2lam026_210331",0.152727272727273,0.0990909090909091,0.00939393939393939,0.383939393939394,0.0296969696969697,0.331515151515152,110
"s2lam026_210501",0.0152777777777778,0.590972222222222,0.0305555555555556,0.0180555555555556,0.375,0.0770833333333333,48
"s2lam026_210527",0.075,0.555952380952381,0.010515873015873,0.0476190476190476,0.0165674603174603,0.303373015873016,336
"s2lam027_190421",0.154269972451791,0.361019283746556,0.0137741046831956,0.0643250688705234,0.072038567493113,0.349449035812672,242
"s2lam027_190614",0.0370766488413547,0.527450980392157,0.00641711229946524,0.210695187165775,0.0311942959001783,0.198752228163993,187
"s2lam027_200522",0.0421818181818182,0.736,0.00872727272727273,0.0174545454545455,0.181818181818182,0.101575757575758,275
"s2lam027_200616",0.0195744680851064,0.388936170212766,0.0367375886524823,0.200992907801418,0.159432624113475,0.226950354609929,235
"s2lam027_200630",0.0135802469135802,0.169135802469136,0.0222222222222222,0.522962962962963,0.110123456790123,0.177530864197531,135
"s2lam027_210430",0.025952380952381,0.277857142857143,0.0676190476190476,0.177857142857143,0.0614285714285714,0.40047619047619,140
"s2lam027_210511",0.0769230769230769,0.638461538461538,0,0,0.279487179487179,0.0948717948717949,13
"s2lam027_210607",0.0271867612293144,0.556264775413712,0.0321513002364066,0.0761229314420804,0.0957446808510638,0.236170212765957,141
"s2lam027_210616",0.00924956369982548,0.500174520069808,0.00610820244328098,0.222862129144852,0.075043630017452,0.212739965095986,191
"s2lam028_190405",0.083695652173913,0.585507246376812,0.0239130434782609,0.0688405797101449,0.0557971014492754,0.195652173913043,184
"s2lam028_190412",0.302430555555556,0.325694444444444,0.0137152777777778,0.0168402777777778,0.0211805555555556,0.343055555555556,192
"s2lam028_190421",0.105694444444444,0.430277777777778,0.005,0.151805555555556,0.02625,0.29125,240
"s2lam028_190602",0.00488656195462478,0.770157068062827,0.0424083769633508,0.0471204188481675,0.0116928446771379,0.133158813263525,191
"s2lam028_190610",0.0244604316546763,0.335971223021583,0.0155875299760192,0.310071942446043,0.0467625899280576,0.277937649880096,139
"s2lam028_190623",0.0840277777777778,0.43587962962963,0.062962962962963,0.0141203703703704,0.0268518518518519,0.387037037037037,144
"s2lam029_190506",0.00498866213151927,0.702267573696145,0.10907029478458,0.0310657596371882,0.0582766439909297,0.129931972789116,147
"s2lam029_190520",0.0511278195488722,0.107017543859649,0.0483709273182957,0.152631578947368,0.299498746867168,0.370175438596491,133
"s2lam029_190529",0.0752747252747253,0.302564102564103,0.0291208791208791,0.232783882783883,0.0743589743589744,0.299267399267399,182
"s2lam029_190604",0.0849148418491484,0.501459854014599,0.0187347931873479,0.0481751824817518,0.032360097323601,0.32360097323601,137
"s2lam029_190612",0.11917211328976,0.381481481481481,0.00152505446623094,0.243790849673203,0.018082788671024,0.243790849673203,153
"s2lam029_200701",0.0170138888888889,0.378298611111111,0.028125,0.0414930555555556,0.332465277777778,0.257465277777778,192
"s2lam029_210501",0.038058748403576,0.322222222222222,0.0475095785440613,0.000383141762452107,0.574840357598978,0.0955300127713921,261
"s2lam030_190421",0.128110599078341,0.321582181259601,0.0201228878648233,0.181182795698925,0.0119047619047619,0.341935483870968,434
"s2lam030_190527",0.244097222222222,0.494791666666667,0.00347222222222222,0.0326388888888889,0.0144097222222222,0.225,192
"s2lam030_210425",0.00208333333333333,0.0875,0.0152777777777778,0.230555555555556,0.579166666666667,0.102777777777778,48
"s2lam030_210507",0.178896882494005,0.445083932853717,0.0160671462829736,0.0436450839328537,0.219184652278177,0.14652278177458,139
"s2lam030_210517",0.00578703703703704,0.331018518518519,0.0474537037037037,0.0358796296296296,0.481018518518519,0.153240740740741,144
"s2lam030_210614",0.0272861356932153,0.25693215339233,0.0215339233038348,0.124188790560472,0.426401179941003,0.191150442477876,226
"s2lam031_190411",0.0666666666666667,0.609375,0.00486111111111111,0.0572916666666667,0.00329861111111111,0.2625,192
"s2lam031_190506",0.00949227373068433,0.475055187637969,0.0229580573951435,0.139293598233996,0.211479028697572,0.18233995584989,151
"s2lam031_190520",0.0442028985507246,0.159420289855072,0.0760869565217391,0.06256038647343,0.421497584541063,0.278502415458937,138
"s2lam031_190603",0.245623836126629,0.218621973929236,0.0134078212290503,0.041340782122905,0.0223463687150838,0.46536312849162,179
"s2lam031_190619",0.0219907407407407,0.402546296296296,0.0435185185185185,0.178935185185185,0.0252314814814815,0.335648148148148,144
"s2lam032_190406",0.0534391534391534,0.0391534391534392,0.0522045855379189,0.00017636684303351,0.252204585537919,0.616049382716049,189
"s2lam032_190412",0.0559440559440559,0.192540792540793,0.0494172494172494,0.218648018648019,0.21002331002331,0.314685314685315,143
"s2lam032_190422",0.0208616780045351,0.452607709750567,0.0859410430839002,0.0376417233560091,0.189342403628118,0.248072562358277,147
"s2lam032_190505",0.0279310344827586,0.273563218390805,0.00563218390804598,0.387816091954023,0.0531034482758621,0.262298850574713,290
"s2lam032_190531",0.0393229166666667,0.372916666666667,0.0463541666666667,0.146875,0.201822916666667,0.230729166666667,128
"s2lam032_190620",0.121469907407407,0.607445987654321,0.00217978395061728,0.051099537037037,0.00337577160493827,0.225192901234568,1728
"s2lam033_190406",0.0830687830687831,0.0310405643738977,0.272310405643739,0.00476190476190476,0.0691358024691358,0.561904761904762,189
"s2lam033_190418",0.0825082508250825,0.19042904290429,0.199009900990099,0,0.0815181518151815,0.464356435643564,101
"s2lam033_190511",0.0600358422939068,0.344086021505376,0.229569892473118,0,0.010573476702509,0.362365591397849,186
"s2lam033_190522",0.0495305164319249,0.636384976525822,0.0450704225352113,0,0.00657276995305164,0.266901408450704,142
"s2lam033_190603",0.122467771639042,0.470718232044199,0.0384898710865562,0.0311233885819521,0.0419889502762431,0.310128913443831,181
"s2lam033_190617",0.000694444444444444,0.163194444444444,0.0476851851851852,0.455787037037037,0.106712962962963,0.250462962962963,144
"s2lam033_190627",0.0222222222222222,0.0618055555555556,0.203703703703704,0,0,0.713194444444444,144
"s2lam034_190329",0.0942271880819367,0.154189944134078,0.019366852886406,0.260335195530726,0.0394785847299814,0.439664804469274,179
"s2lam034_190405",0.172307692307692,0.167692307692308,0.0811965811965812,0.00786324786324786,0.273162393162393,0.34974358974359,195
"s2lam034_190413",0.0939759036144578,0.416867469879518,0.00187416331994645,0.204819277108434,0.00963855421686747,0.280722891566265,249
"s2lam034_190510",0.0196180555555556,0.608680555555556,0.00572916666666667,0.155034722222222,0.00364583333333333,0.210590277777778,192
"s2lam034_190602",0.0145945945945946,0.553873873873874,0.0727927927927928,0.0848648648648649,0.00504504504504504,0.276216216216216,185
"s2lam034_190610",0.0630434782608696,0.298792270531401,0.00434782608695652,0.233816425120773,0.00942028985507246,0.397584541062802,138
"s2lam034_200701",0.0980902777777778,0.274479166666667,0.01875,0.103298611111111,0.425173611111111,0.142881944444444,192
"s2lam034_210410",0.0359375,0.144097222222222,0.00416666666666667,0.564583333333333,0.0706597222222222,0.190104166666667,192
"s2lam034_210502",0.265963431786217,0.435161744022504,0.00646976090014065,0.0109704641350211,0.0108298171589311,0.286497890295359,237
"s2lam034_210521",0.0483091787439614,0.344444444444444,0.0176328502415459,0.070048309178744,0.301449275362319,0.270289855072464,138
"s2lam034_210606",0.285871964679912,0.176379690949227,0.00684326710816777,0.0790286975717439,0.0300220750551876,0.431788079470199,151
"s2lam034_210624",0.00592592592592593,0.491111111111111,0.00938271604938272,0.0762962962962963,0.433333333333333,0.109382716049383,135
"s2lam035_190405",0.172916666666667,0.449479166666667,0.0121527777777778,0.0126736111111111,0.130034722222222,0.250347222222222,192
"s2lam035_190413",0.070718954248366,0.390588235294118,0.0250980392156863,0.089281045751634,0.0138562091503268,0.417777777777778,255
"s2lam035_190510",0.0193877551020408,0.438605442176871,0.0433673469387755,0,0.0704081632653061,0.437074829931973,196
"s2lam035_190524",0.0850393700787402,0.265879265091863,0.278215223097113,0.0010498687664042,0.0501312335958005,0.338582677165354,127
"s2lam035_190601",0.00184331797235023,0.73963133640553,0.0683563748079877,0.0405529953917051,0.0101382488479263,0.150076804915515,217
"s2lam035_190612",0.0359649122807018,0.176754385964912,0.00197368421052632,0.510964912280702,0.0087719298245614,0.268859649122807,152
"s2lam035_190621",0.0402684563758389,0.43758389261745,0.0143176733780761,0.231543624161074,0.103355704697987,0.201789709172259,149
"s2lam036_190311",0.196296296296296,0.313657407407407,0.0539351851851852,0.000925925925925926,0.0666666666666667,0.39537037037037,144
"s2lam036_190326",0.0553299492385787,0.0808798646362098,0.120304568527919,0.142131979695431,0.346023688663283,0.312351945854484,197
"s2lam036_190407",0.113874788494078,0.271742808798646,0.0284263959390863,0.00676818950930626,0.392047377326565,0.221996615905245,197
"s2lam036_190416",0.0983498349834983,0.604785478547855,0.016996699669967,0.0127062706270627,0.0245874587458746,0.253465346534653,202
"s2lam036_190427",0.13587962962963,0.234490740740741,0.012037037037037,0.218287037037037,0.0106481481481481,0.395833333333333,144
"s2lam036_190513",0.0195075757575758,0.274715909090909,0.193371212121212,0.139772727272727,0.215625,0.200757575757576,352
"s2lam036_190530",0.0623318385650224,0.736322869955157,0.00164424514200299,0.108221225710015,0.00134529147982063,0.0994020926756353,223
"s2lam036_190705",0.0685279187817259,0.261421319796954,0.0174280879864636,0.3248730964467,0.0279187817258883,0.307783417935702,197
"s2lam036_200528",0.0152777777777778,0.758564814814815,0.0263888888888889,0.0966435185185185,0.0212962962962963,0.0952546296296296,288
"s2lam036_200710",0.0228464419475655,0.135393258426966,0.00730337078651685,0.560299625468165,0.0166666666666667,0.261048689138577,178
"s2lam036_210328",0.0102222222222222,0.252296296296296,0.0197037037037037,0.463111111111111,0.0231111111111111,0.237925925925926,225
"s2lam036_210413",0.0155717761557178,0.37956204379562,0.00510948905109489,0.412165450121655,0.0160583941605839,0.178102189781022,137
"s2lam036_210501",0.0152631578947368,0.491228070175439,0.245614035087719,0.00368421052631579,0.0128070175438596,0.251929824561404,190
"s2lam036_210515",0.0368421052631579,0.288197767145136,0.151993620414673,0.101435406698565,0.178628389154705,0.281180223285486,209
"s2lam037_190312",0.0208920187793427,0.212441314553991,0.068075117370892,0.0187793427230047,0.0103286384976526,0.672065727699531,142
"s2lam037_190405",0.0583333333333333,0.471014492753623,0.0490942028985507,0.00923913043478261,0.0110507246376812,0.404891304347826,184
"s2lam037_190413",0.0632231404958678,0.78099173553719,0.000826446280991736,0.0484848484848485,0.00867768595041322,0.117906336088154,242
"s2lam037_190510",0.0180555555555556,0.4140625,0.0105902777777778,0.302083333333333,0.00104166666666667,0.25625,192
"s2lam037_190520",0.0333333333333333,0.306313131313131,0.0244949494949495,0.248737373737374,0.144949494949495,0.26010101010101,132
"s2lam037_190529",0.0758680555555555,0.390451388888889,0.0138888888888889,0.261111111111111,0.0439236111111111,0.23125,192
"s2lam037_190604",0.125384615384615,0.686923076923077,0.0041025641025641,0.00179487179487179,0.0115384615384615,0.185641025641026,130
"s2lam037_190612",0.0143790849673203,0.272113289760349,0.00261437908496732,0.547276688453159,0.0274509803921569,0.149019607843137,153
"s2lam037_190621",0.0554083885209713,0.265783664459161,0.0311258278145695,0.158719646799117,0.232891832229581,0.285871964679912,151
"s2lam037_200522",0.0187943262411348,0.732151300236407,0.0108747044917258,0.03274231678487,0.13096926713948,0.123286052009456,282
"s2lam037_200603",0.031974921630094,0.372936259143156,0.0101358411703239,0.113166144200627,0.339393939393939,0.188505747126437,319
"s2lam037_200623",0.0106145251396648,0.219366852886406,0.00875232774674115,0.51340782122905,0,0.2487895716946,179
"s2lam037_210329",0.119099099099099,0.441801801801802,0.0209009009009009,0.0542342342342342,0.148108108108108,0.235675675675676,185
"s2lam037_210416",0.0226851851851852,0.441435185185185,0.0273148148148148,0.181018518518519,0.231712962962963,0.148842592592593,144
"s2lam037_210502",0.0831896551724138,0.397844827586207,0.0333333333333333,0.0158045977011494,0.0235632183908046,0.452155172413793,232
"s2lam037_210521",0.00469483568075117,0.699765258215962,0.00539906103286385,0.134272300469484,0.127464788732394,0.0624413145539906,142
"s2lam037_210606",0.0354954954954955,0.529009009009009,0.0216216216216216,0.0284684684684685,0.330630630630631,0.116216216216216,185
"s2lam037_210616",0.0118673647469459,0.414310645724258,0.0291448516579407,0.0823734729493892,0.150261780104712,0.34956369982548,191
"s2lam038_190318",0.396296296296296,0.062037037037037,0.0231481481481481,0,0.42037037037037,0.138657407407407,144
"s2lam038_190329",0.147280334728033,0.37350069735007,0.0115760111576011,0.17489539748954,0.0207810320781032,0.281311018131102,239
"s2lam038_190412",0.2171875,0.374826388888889,0.00972222222222222,0.0130208333333333,0.108680555555556,0.298958333333333,192
"s2lam038_190421",0.0220032840722496,0.519868637110016,0.0246305418719212,0.0346469622331691,0.182430213464696,0.250903119868637,203
"s2lam038_190527",0.284027777777778,0.411631944444444,0.009375,0.0161458333333333,0.0102430555555556,0.281597222222222,192
"s2lam038_190614",0.0471014492753623,0.476992753623188,0.0016304347826087,0.253623188405797,0.0128623188405797,0.217028985507246,184
"s2lam038_190621",0.0193236714975845,0.37536231884058,0.05,0.165217391304348,0.104347826086957,0.317149758454106,138
"s2lam038_200522",0.0737410071942446,0.681294964028777,0.00359712230215827,0.0275779376498801,0.0924460431654676,0.143405275779377,278
"s2lam038_200616",0.0169491525423729,0.489971751412429,0.00480225988700565,0.200423728813559,0.0543785310734463,0.24774011299435,236
"s2lam038_200702",0.0763113367174281,0.192216582064298,0.12927241962775,0.0864636209813875,0.18595600676819,0.366835871404399,197
"s2lam038_210322",0.171014492753623,0.315700483091787,0.0611111111111111,0.0115942028985507,0.183333333333333,0.301207729468599,138
"s2lam038_210403",0.0664772727272727,0.260416666666667,0.0554924242424242,0.0484848484848485,0.215340909090909,0.374810606060606,176
"s2lam038_210424",0.0255555555555556,0.381666666666667,0.0513888888888889,0.174861111111111,0.27625,0.137083333333333,240
"s2lam038_210508",0.0281144781144781,0.143434343434343,0.011952861952862,0.0242424242424242,0.761784511784512,0.081986531986532,198
"s2lam038_210521",0.0186936936936937,0.321621621621622,0.0157657657657658,0.194594594594595,0.259459459459459,0.215315315315315,148
"s2lam038_210609",0.0195804195804196,0.40955710955711,0.0146853146853147,0.238228438228438,0.0351981351981352,0.292074592074592,143
"s2lam038_210622",0.0902380952380952,0.537619047619048,0.0111904761904762,0.0485714285714286,0.191190476190476,0.15952380952381,140
"s2lam039_190326",0.0231292517006803,0.110204081632653,0.130102040816327,0.0406462585034014,0.131802721088435,0.574489795918367,196
"s2lam039_190411",0.0515625,0.680034722222222,0.0119791666666667,0.0505208333333333,0.00868055555555556,0.20625,192
"s2lam039_190428",0.0587412587412587,0.553146853146853,0.00396270396270396,0.121445221445221,0.0153846153846154,0.256876456876457,143
"s2lam039_190513",0.0294396961063628,0.213865147198481,0.126780626780627,0.0660018993352327,0.534757834757835,0.122602089268756,351
"s2lam039_190531",0.0370666666666667,0.601333333333333,0.00906666666666667,0.164266666666667,0.0149333333333333,0.180266666666667,125
"s2lam039_200522",0.0332210998877666,0.641301907968575,0.00482603815937149,0.182603815937149,0.0306397306397306,0.119977553310887,297
"s2lam039_200603",0.0271825396825397,0.312599206349206,0.0587301587301587,0.139285714285714,0.302678571428571,0.222321428571429,336
"s2lam039_210329",0.0125,0.0589285714285714,0.0511904761904762,0,0.876785714285714,0.043452380952381,56
"s2lam039_210413",0.0119221411192214,0.617518248175183,0.0097323600973236,0.199270072992701,0.0776155717761557,0.114598540145985,137
"s2lam039_210501",0.0282407407407407,0.262268518518519,0.0444444444444444,0.0222222222222222,0.644907407407407,0.0791666666666667,144
"s2lam039_210514",0.0157142857142857,0.655,0.0221428571428571,0.0666666666666667,0.218095238095238,0.0983333333333333,140
"s2lam039_210527",0.0309124767225326,0.667970204841713,0.00595903165735568,0.103724394785847,0.0839851024208566,0.144692737430168,179
"s2lam039_210608",0.0186480186480186,0.270629370629371,0.00652680652680653,0.1002331002331,0.492074592074592,0.158041958041958,143
"s2lam039_210622",0.0217494089834515,0.331205673758865,0.0125295508274232,0.238770685579196,0.0869976359338061,0.322458628841608,141
"s2lam040_190315",0.158833333333333,0.562166666666667,0.0035,0.00216666666666667,0.0183333333333333,0.2675,200
"s2lam040_190326",0.0217616580310881,0.127288428324698,0.179620034542314,0.107426597582038,0.218998272884283,0.370639032815199,193
"s2lam040_190407",0.018,0.218833333333333,0.0395,0.0035,0.680666666666667,0.0906666666666667,200
"s2lam040_190416",0.077124183006536,0.718300653594771,0.00163398692810458,0.0967320261437909,0.0138888888888889,0.108169934640523,204
"s2lam040_190506",0.0176470588235294,0.674945533769063,0.0139433551198257,0.0413943355119826,0.126797385620915,0.15838779956427,153
"s2lam040_190524",0.107338017174083,0.690944574551132,0.00351288056206089,0.0658860265417642,0.0120999219359875,0.131615925058548,427
"s2lam040_200522",0.0465768799102132,0.780022446689113,0.00359147025813692,0.0425364758698092,0.064983164983165,0.0898989898989899,297
"s2lam040_200624",0.00373134328358209,0.376865671641791,0.00223880597014925,0.369651741293532,0.0422885572139304,0.212686567164179,134
"s2lam040_200708",0.0188948306595365,0.322281639928699,0.0137254901960784,0.0848484848484849,0.487522281639929,0.130837789661319,187
"s2lam040_210409",0.0335897435897436,0.179487179487179,0.0402564102564103,0.126666666666667,0.429487179487179,0.226923076923077,130
"s2lam040_210425",0.00296803652968037,0.289041095890411,0.0442922374429224,0.017351598173516,0.628082191780822,0.105022831050228,146
"s2lam040_210516",0.0253424657534247,0.327853881278539,0.100913242009132,0.00136986301369863,0.498173515981735,0.1337899543379,146
"s2lam040_210530",0.0139175257731959,0.616494845360825,0.0125429553264605,0.0350515463917526,0.267525773195876,0.145704467353952,194
"s2lam040_210609",0.0503649635036496,0.514598540145985,0.00705596107055961,0.223844282238443,0.010705596107056,0.197323600973236,137
